filename,class,subtype,prompt,Unnamed: 4,Unnamed: 5,SPLIT,file_path
SOB_M_DC-14-2773-400-001,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-001.png
SOB_M_DC-14-2773-400-002,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-002.png
SOB_M_DC-14-2773-400-003,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-003.png
SOB_M_DC-14-2773-400-004,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-004.png
SOB_M_DC-14-2773-400-005,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-005.png
SOB_M_DC-14-2773-400-006,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-006.png
SOB_M_DC-14-2773-400-007,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-007.png
SOB_M_DC-14-2773-400-008,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-008.png
SOB_M_DC-14-2773-400-009,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-009.png
SOB_M_DC-14-2773-400-010,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-010.png
SOB_M_DC-14-2773-400-011,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-011.png
SOB_M_DC-14-2773-400-012,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-012.png
SOB_M_DC-14-2773-400-013,Malignant,Ductal_Carcinoma,This image presents malignant ductal carcinoma observed in breast histology.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-013.png
SOB_M_DC-14-2773-400-014,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-014.png
SOB_M_DC-14-2773-400-015,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-015.png
SOB_M_DC-14-2773-400-016,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-016.png
SOB_M_DC-14-2773-400-017,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-017.png
SOB_M_DC-14-2773-400-018,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-018.png
SOB_M_DC-14-2773-400-019,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-019.png
SOB_M_DC-14-2773-400-020,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-020.png
SOB_M_DC-14-2773-400-021,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-021.png
SOB_M_DC-14-2773-400-022,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-022.png
SOB_M_DC-14-2773-400-023,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-023.png
SOB_M_DC-14-2773-400-024,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-024.png
SOB_M_DC-14-2773-400-025,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-025.png
SOB_M_DC-14-2773-400-026,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-026.png
SOB_M_DC-14-2773-400-027,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-027.png
SOB_M_DC-14-2773-400-028,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-028.png
SOB_M_DC-14-2773-400-029,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-029.png
SOB_M_DC-14-2773-400-030,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-030.png
SOB_M_DC-14-2773-400-031,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-031.png
SOB_M_DC-14-2773-400-032,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-032.png
SOB_M_DC-14-2773-400-033,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-033.png
SOB_M_DC-14-2773-400-034,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-034.png
SOB_M_DC-14-2773-400-035,Malignant,Ductal_Carcinoma,The histological slide features a malignant tumor of the ductal carcinoma subtype.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-035.png
SOB_M_DC-14-2773-400-036,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-036.png
SOB_M_DC-14-2773-400-037,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-037.png
SOB_M_DC-14-2773-400-038,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-038.png
SOB_M_DC-14-2773-400-001,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-001.png
SOB_M_DC-14-2773-400-002,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-002.png
SOB_M_DC-14-2773-400-003,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-003.png
SOB_M_DC-14-2773-400-004,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-004.png
SOB_M_DC-14-2773-400-005,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-005.png
SOB_M_DC-14-2773-400-006,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-006.png
SOB_M_DC-14-2773-400-007,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-007.png
SOB_M_DC-14-2773-400-008,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-008.png
SOB_M_DC-14-2773-400-009,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-009.png
SOB_M_DC-14-2773-400-010,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-010.png
SOB_M_DC-14-2773-400-011,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-011.png
SOB_M_DC-14-2773-400-012,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-012.png
SOB_M_DC-14-2773-400-013,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-013.png
SOB_M_DC-14-2773-400-014,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-014.png
SOB_M_DC-14-2773-400-015,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-015.png
SOB_M_DC-14-2773-400-016,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-016.png
SOB_M_DC-14-2773-400-017,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-017.png
SOB_M_DC-14-2773-400-018,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2773-400-018.png
SOB_M_DC-14-2985-400-001,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-001.png
SOB_M_DC-14-2985-400-002,Malignant,Ductal_Carcinoma,A malignant breast tumor identified as ductal carcinoma is captured in this image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-002.png
SOB_M_DC-14-2985-400-003,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-003.png
SOB_M_DC-14-2985-400-004,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-004.png
SOB_M_DC-14-2985-400-005,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-005.png
SOB_M_DC-14-2985-400-006,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-006.png
SOB_M_DC-14-2985-400-007,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-007.png
SOB_M_DC-14-2985-400-008,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-008.png
SOB_M_DC-14-2985-400-009,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-009.png
SOB_M_DC-14-2985-400-010,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-010.png
SOB_M_DC-14-2985-400-011,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-011.png
SOB_M_DC-14-2985-400-012,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-012.png
SOB_M_DC-14-2985-400-013,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-013.png
SOB_M_DC-14-2985-400-014,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-2985-400-014.png
SOB_M_DC-14-3909-400-001,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-001.png
SOB_M_DC-14-3909-400-002,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-002.png
SOB_M_DC-14-3909-400-003,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-003.png
SOB_M_DC-14-3909-400-004,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-004.png
SOB_M_DC-14-3909-400-005,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-005.png
SOB_M_DC-14-3909-400-006,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-006.png
SOB_M_DC-14-3909-400-007,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-007.png
SOB_M_DC-14-3909-400-008,Malignant,Ductal_Carcinoma,The tissue in this histopathology image displays features of malignant ductal carcinoma.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-008.png
SOB_M_DC-14-3909-400-009,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-009.png
SOB_M_DC-14-3909-400-010,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-010.png
SOB_M_DC-14-3909-400-011,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-011.png
SOB_M_DC-14-3909-400-012,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-012.png
SOB_M_DC-14-3909-400-013,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-013.png
SOB_M_DC-14-3909-400-014,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-3909-400-014.png
SOB_M_DC-14-4364-400-001,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-4364-400-001.png
SOB_M_DC-14-4364-400-002,Malignant,Ductal_Carcinoma,Malignant breast cancer of the ductal carcinoma type appears in this microscopic image.,,,TRAIN,C:/Users/nevil/Desktop/BRAK/BRAK/TRAIN/malignant/Ductal_Carcinoma/SOB_M_DC-14-4364-400-002.png
